State,value,Category,Scenario,Variable
MI_Van Buren,KS_Sedgwick,Non Speciality Crop,RCP85,Set3
MI_Washtenaw,KS_Jefferson,Non Speciality Crop,RCP85,Set3
MI_Washtenaw,KS_Atchison,Non Speciality Crop,RCP85,Set3
MI_Washtenaw,UT_Washington,Non Speciality Crop,RCP85,Set3
MI_Washtenaw,KS_Cloud,Non Speciality Crop,RCP85,Set3
MI_Washtenaw,KS_Harvey,Non Speciality Crop,RCP85,Set3
MI_Washtenaw,KS_Riley,Non Speciality Crop,RCP85,Set3
MI_Washtenaw,KS_Leavenworth,Non Speciality Crop,RCP85,Set3
MI_Washtenaw,KS_Sedgwick,Non Speciality Crop,RCP85,Set3
MN_Benton,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Benton,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Benton,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Benton,SD_Aurora,Non Speciality Crop,RCP85,Set3
MN_Benton,KS_Ellis,Non Speciality Crop,RCP85,Set3
MN_Benton,KS_Phillips,Non Speciality Crop,RCP85,Set3
MN_Benton,KS_Osborne,Non Speciality Crop,RCP85,Set3
MN_Blue Earth,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Blue Earth,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Blue Earth,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Blue Earth,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Blue Earth,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Blue Earth,KS_Osborne,Non Speciality Crop,RCP85,Set3
MN_Blue Earth,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Blue Earth,KS_Reno,Non Speciality Crop,RCP85,Set3
MN_Blue Earth,NE_Saunders,Non Speciality Crop,RCP85,Set3
MN_Blue Earth,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Brown,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Brown,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Brown,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Brown,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Brown,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Brown,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Brown,KS_Ellis,Non Speciality Crop,RCP85,Set3
MN_Brown,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Brown,KS_Rush,Non Speciality Crop,RCP85,Set3
MN_Brown,KS_Stafford,Non Speciality Crop,RCP85,Set3
MN_Chippewa,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Chippewa,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Chippewa,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Chippewa,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Chippewa,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Chippewa,SD_Douglas,Non Speciality Crop,RCP85,Set3
MN_Chippewa,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Chippewa,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Chippewa,KS_Reno,Non Speciality Crop,RCP85,Set3
MN_Chisago,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Chisago,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Chisago,NE_Brown,Non Speciality Crop,RCP85,Set3
MN_Chisago,SD_Davison,Non Speciality Crop,RCP85,Set3
MN_Chisago,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Chisago,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Chisago,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Clay,SD_Tripp,Non Speciality Crop,RCP85,Set3
MN_Clay,SD_Charles Mix,Non Speciality Crop,RCP85,Set3
MN_Clay,SD_Mellette,Non Speciality Crop,RCP85,Set3
MN_Clay,SD_Jones,Non Speciality Crop,RCP85,Set3
MN_Clay,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Clay,SD_Gregory,Non Speciality Crop,RCP85,Set3
MN_Clay,KS_Phillips,Non Speciality Crop,RCP85,Set3
MN_Clay,SD_Jackson,Non Speciality Crop,RCP85,Set3
MN_Clay,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Clay,UT_Davis,Speciality Crop,RCP85,Set3
MN_Cottonwood,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Cottonwood,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Cottonwood,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Cottonwood,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Cottonwood,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Cottonwood,SD_Douglas,Non Speciality Crop,RCP85,Set3
MN_Cottonwood,SD_Charles Mix,Non Speciality Crop,RCP85,Set3
MN_Cottonwood,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Cottonwood,KS_Ellis,Non Speciality Crop,RCP85,Set3
MN_Cottonwood,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Dakota,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Dakota,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Dakota,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Dakota,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Dakota,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Dakota,NE_Burt,Non Speciality Crop,RCP85,Set3
MN_Dakota,NE_Saunders,Non Speciality Crop,RCP85,Set3
MN_Dakota,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Dakota,KS_Rush,Non Speciality Crop,RCP85,Set3
MN_Dodge,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Dodge,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Dodge,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Dodge,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Dodge,KS_Rush,Non Speciality Crop,RCP85,Set3
MN_Dodge,NE_Burt,Non Speciality Crop,RCP85,Set3
MN_Dodge,NE_Sarpy,Non Speciality Crop,RCP85,Set3
MN_Dodge,NE_Saunders,Non Speciality Crop,RCP85,Set3
MN_Dodge,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Dodge,KS_Osborne,Non Speciality Crop,RCP85,Set3
MN_Faribault,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Faribault,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Faribault,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Faribault,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Faribault,NE_Sarpy,Non Speciality Crop,RCP85,Set3
MN_Faribault,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Faribault,NE_Saunders,Non Speciality Crop,RCP85,Set3
MN_Faribault,KS_Reno,Non Speciality Crop,RCP85,Set3
MN_Faribault,NE_Dodge,Non Speciality Crop,RCP85,Set3
MN_Faribault,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Fillmore,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Fillmore,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Fillmore,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Freeborn,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Freeborn,NE_Saunders,Non Speciality Crop,RCP85,Set3
MN_Freeborn,NE_Sarpy,Non Speciality Crop,RCP85,Set3
MN_Freeborn,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Freeborn,KS_Reno,Non Speciality Crop,RCP85,Set3
MN_Freeborn,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Freeborn,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Freeborn,NE_Cass,Non Speciality Crop,RCP85,Set3
MN_Freeborn,IA_Mills,Non Speciality Crop,RCP85,Set3
MN_Freeborn,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Goodhue,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Goodhue,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Goodhue,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Goodhue,KS_Rush,Non Speciality Crop,RCP85,Set3
MN_Goodhue,NE_Burt,Non Speciality Crop,RCP85,Set3
MN_Goodhue,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Goodhue,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Goodhue,KS_Osborne,Non Speciality Crop,RCP85,Set3
MN_Goodhue,KS_Reno,Non Speciality Crop,RCP85,Set3
MN_Kandiyohi,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Kandiyohi,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Kandiyohi,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Kandiyohi,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Kandiyohi,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Kandiyohi,KS_Rush,Non Speciality Crop,RCP85,Set3
MN_Kandiyohi,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Kandiyohi,KS_Stafford,Non Speciality Crop,RCP85,Set3
MN_Kandiyohi,KS_Reno,Non Speciality Crop,RCP85,Set3
MN_Kittson,SD_Stanley,Non Speciality Crop,RCP85,Set3
MN_Kittson,SD_Jones,Non Speciality Crop,RCP85,Set3
MN_Kittson,SD_Mellette,Non Speciality Crop,RCP85,Set3
MN_Kittson,SD_Tripp,Non Speciality Crop,RCP85,Set3
MN_Kittson,SD_Haakon,Non Speciality Crop,RCP85,Set3
MN_Kittson,SD_Lyman,Non Speciality Crop,RCP85,Set3
MN_Kittson,SD_Sully,Non Speciality Crop,RCP85,Set3
MN_Kittson,SD_Hughes,Non Speciality Crop,RCP85,Set3
MN_Kittson,SD_Dewey,Non Speciality Crop,RCP85,Set3
MN_Le Sueur,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Le Sueur,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Le Sueur,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Le Sueur,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Le Sueur,KS_Reno,Non Speciality Crop,RCP85,Set3
MN_Le Sueur,NE_Sarpy,Non Speciality Crop,RCP85,Set3
MN_Le Sueur,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Le Sueur,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Le Sueur,KS_Osborne,Non Speciality Crop,RCP85,Set3
MN_Le Sueur,KS_Jewell,Non Speciality Crop,RCP85,Set3
MN_Martin,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Martin,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Martin,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Martin,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Martin,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Martin,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Martin,NE_Sarpy,Non Speciality Crop,RCP85,Set3
MN_Martin,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Martin,KS_Ellis,Non Speciality Crop,RCP85,Set3
MN_Martin,KS_Stafford,Non Speciality Crop,RCP85,Set3
MN_Meeker,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Meeker,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Meeker,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Meeker,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Meeker,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Meeker,SD_Douglas,Non Speciality Crop,RCP85,Set3
MN_Meeker,KS_Rush,Non Speciality Crop,RCP85,Set3
MN_Meeker,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Meeker,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Meeker,KS_Reno,Non Speciality Crop,RCP85,Set3
MN_Morrison,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Morrison,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Morrison,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Morrison,SD_Aurora,Non Speciality Crop,RCP85,Set3
MN_Morrison,SD_Davison,Non Speciality Crop,RCP85,Set3
MN_Morrison,SD_Douglas,Non Speciality Crop,RCP85,Set3
MN_Morrison,KS_Ellis,Non Speciality Crop,RCP85,Set3
MN_Morrison,KS_Phillips,Non Speciality Crop,RCP85,Set3
MN_Morrison,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Morrison,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Mower,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Mower,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Mower,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Mower,NE_Burt,Non Speciality Crop,RCP85,Set3
MN_Mower,NE_Sarpy,Non Speciality Crop,RCP85,Set3
MN_Mower,NE_Cass,Non Speciality Crop,RCP85,Set3
MN_Mower,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Mower,NE_Saunders,Non Speciality Crop,RCP85,Set3
MN_Mower,KS_Reno,Non Speciality Crop,RCP85,Set3
MN_Mower,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Nicollet,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Nicollet,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Nicollet,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Nicollet,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Nicollet,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Nicollet,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Nicollet,KS_Osborne,Non Speciality Crop,RCP85,Set3
MN_Nicollet,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Nicollet,KS_Rush,Non Speciality Crop,RCP85,Set3
MN_Nicollet,KS_Stafford,Non Speciality Crop,RCP85,Set3
MN_Olmsted,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Olmsted,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Olmsted,KS_Rush,Non Speciality Crop,RCP85,Set3
MN_Olmsted,NE_Burt,Non Speciality Crop,RCP85,Set3
MN_Olmsted,SD_Douglas,Non Speciality Crop,RCP85,Set3
MN_Olmsted,NE_Saunders,Non Speciality Crop,RCP85,Set3
MN_Olmsted,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Olmsted,SD_Tripp,Non Speciality Crop,RCP85,Set3
MN_Olmsted,KS_Osborne,Non Speciality Crop,RCP85,Set3
MN_Olmsted,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Polk,SD_Tripp,Non Speciality Crop,RCP85,Set3
MN_Polk,SD_Jones,Non Speciality Crop,RCP85,Set3
MN_Polk,SD_Mellette,Non Speciality Crop,RCP85,Set3
MN_Polk,SD_Charles Mix,Non Speciality Crop,RCP85,Set3
MN_Polk,SD_Stanley,Non Speciality Crop,RCP85,Set3
MN_Polk,SD_Haakon,Non Speciality Crop,RCP85,Set3
MN_Polk,SD_Jackson,Non Speciality Crop,RCP85,Set3
MN_Polk,SD_Douglas,Non Speciality Crop,RCP85,Set3
MN_Polk,SD_Lyman,Non Speciality Crop,RCP85,Set3
MN_Pope,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Pope,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Pope,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Pope,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Pope,SD_Douglas,Non Speciality Crop,RCP85,Set3
MN_Pope,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Pope,SD_Charles Mix,Non Speciality Crop,RCP85,Set3
MN_Pope,KS_Lincoln,Non Speciality Crop,RCP85,Set3
MN_Pope,SD_Tripp,Non Speciality Crop,RCP85,Set3
MN_Pope,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Red Lake,SD_Jones,Non Speciality Crop,RCP85,Set3
MN_Red Lake,SD_Mellette,Non Speciality Crop,RCP85,Set3
MN_Red Lake,SD_Tripp,Non Speciality Crop,RCP85,Set3
MN_Red Lake,SD_Jackson,Non Speciality Crop,RCP85,Set3
MN_Red Lake,SD_Charles Mix,Non Speciality Crop,RCP85,Set3
MN_Red Lake,SD_Stanley,Non Speciality Crop,RCP85,Set3
MN_Red Lake,SD_Lyman,Non Speciality Crop,RCP85,Set3
MN_Red Lake,SD_Davison,Non Speciality Crop,RCP85,Set3
MN_Red Lake,SD_Aurora,Non Speciality Crop,RCP85,Set3
MN_Redwood,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Redwood,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Redwood,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Redwood,KS_Ellis,Non Speciality Crop,RCP85,Set3
MN_Redwood,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Redwood,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Redwood,SD_Douglas,Non Speciality Crop,RCP85,Set3
MN_Redwood,SD_Charles Mix,Non Speciality Crop,RCP85,Set3
MN_Redwood,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Redwood,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Renville,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Renville,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Renville,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Renville,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Renville,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Renville,KS_Ellis,Non Speciality Crop,RCP85,Set3
MN_Renville,SD_Douglas,Non Speciality Crop,RCP85,Set3
MN_Renville,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Renville,KS_Rush,Non Speciality Crop,RCP85,Set3
MN_Renville,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Sherburne,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Sherburne,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Sherburne,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Sherburne,SD_Douglas,Non Speciality Crop,RCP85,Set3
MN_Sherburne,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Sherburne,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Sherburne,UT_Davis,Speciality Crop,RCP85,Set3
MN_Sibley,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Sibley,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Sibley,KS_Rice,Non Speciality Crop,RCP85,Set3
MN_Sibley,KS_Barton,Non Speciality Crop,RCP85,Set3
MN_Sibley,KS_Smith,Non Speciality Crop,RCP85,Set3
MN_Sibley,KS_Kingman,Non Speciality Crop,RCP85,Set3
MN_Sibley,KS_Rooks,Non Speciality Crop,RCP85,Set3
MN_Sibley,KS_Ellis,Non Speciality Crop,RCP85,Set3
MN_Sibley,KS_Rush,Non Speciality Crop,RCP85,Set3
MN_Sibley,KS_Stafford,Non Speciality Crop,RCP85,Set3
MN_Stearns,KS_Ellsworth,Non Speciality Crop,RCP85,Set3
MN_Stearns,KS_Mitchell,Non Speciality Crop,RCP85,Set3
MN_Stearns,KS_Barton,Non Speciality Crop,RCP85,Set3
